subj,type,item,condition,order,region,word,position,RT,logW,Wlength,Nstrokes
3,F2,5,a,TSV,6,厌恶,v,630,2.61,2,16
3,F2,5,a,TSV,7,却,-,647,4.13,1,7
3,F2,5,a,TSV,8,还得,-,659,3.55,2,18
3,F2,5,a,TSV,9,参加。,-,613,3.91,2,13
3,F2,5,a,TSV,?,Y,1,1126,,,
3,F2,6,b,SVO,0,也许,adv1,491,4.42,2,9
3,F2,6,b,SVO,1,很多,d2,546,4.17,2,15
3,F2,6,b,SVO,2,同学,na,530,3.01,2,14
3,F2,6,b,SVO,3,都,adv2,504,5.25,1,10
3,F2,6,b,SVO,4,读过,v,467,3.24,2,16
3,F2,6,b,SVO,5,这本,d1,548,3.65,2,12
3,F2,6,b,SVO,6,小说,np,565,2.99,2,12
3,F2,6,b,SVO,7,不止,-,590,2.88,2,8
3,F2,6,b,SVO,8,一遍。,-,564,3.49,2,13
3,F2,6,b,SVO,?,N,1,1233,,,
3,F2,16,b,SVO,0,应该,adv1,485,4.58,2,15
3,F2,16,b,SVO,1,许多,d2,535,3.3,2,12
3,F2,16,b,SVO,2,客户,na,470,3.34,2,13
3,F2,16,b,SVO,3,都,adv2,510,5.25,1,10
3,F2,16,b,SVO,4,想买,v,598,3.53,2,19
3,F2,16,b,SVO,5,那款,d1,556,3.45,2,18
3,F2,16,b,SVO,6,汽车,np,542,3.38,2,11
3,F2,16,b,SVO,7,可是,-,573,4.07,2,14
3,F2,16,b,SVO,8,买不起。,-,628,1.73,3,20
3,F2,16,b,SVO,?,Y,1,1045,,,
3,F2,4,b,SVO,0,可能,adv1,415,4.65,2,15
3,F2,4,b,SVO,1,多数,d2,485,2.48,2,19
3,F2,4,b,SVO,2,观众,na,495,3.4,2,12
3,F2,4,b,SVO,3,都,adv2,584,5.25,1,10
3,F2,4,b,SVO,4,熟悉,v,569,3.09,2,26
3,F2,4,b,SVO,5,这部,d1,602,2.73,2,17
3,F2,4,b,SVO,6,影片,np,607,2.66,2,19
3,F2,4,b,SVO,7,而且,-,559,4.29,2,11
3,F2,4,b,SVO,8,记忆犹新。,-,683,1.56,4,29
3,F2,4,b,SVO,?,N,1,1112,,,
4,F2,13,a,TSV,0,这类,d1,513,3.63,2,16
4,F2,13,a,TSV,1,麻烦事,np,618,2,3,29
4,F2,13,a,TSV,2,恐怕,adv1,501,3.35,2,18
4,F2,13,a,TSV,3,每个,d2,440,3.94,2,10
4,F2,13,a,TSV,4,科学家,na,666,2.89,3,27
4,F2,13,a,TSV,5,都,adv2,453,5.25,1,10
4,F2,13,a,TSV,6,碰到过,v,478,3.23,3,27
4,F2,13,a,TSV,7,许多,-,421,3.3,2,12
4,F2,13,a,TSV,8,次了。,-,850,4.17,2,8
4,F2,13,a,TSV,?,N,1,3794,,,
4,F2,11,a,TSV,0,那套,d1,457,3.46,2,16
4,F2,11,a,TSV,1,衣服,np,493,3.91,2,14
4,F2,11,a,TSV,2,好像,adv1,453,4.05,2,19
4,F2,11,a,TSV,3,几位,d2,449,2.76,2,9
4,F2,11,a,TSV,4,姑娘,na,469,3.58,2,18
4,F2,11,a,TSV,5,都,adv2,430,5.25,1,10
4,F2,11,a,TSV,6,买了,v,396,4.16,2,8
4,F2,11,a,TSV,7,却,-,419,4.13,1,7
4,F2,11,a,TSV,8,不敢穿。,-,605,3.85,3,24
4,F2,11,a,TSV,?,N,1,3318,,,
4,F2,15,a,TSV,0,那份,d1,453,3.47,2,12
4,F2,15,a,TSV,1,工作,np,482,4.48,2,10
4,F2,15,a,TSV,2,肯定,adv1,468,4.27,2,16
4,F2,15,a,TSV,3,几位,d2,665,2.76,2,9
4,F2,15,a,TSV,4,求职者,na,704,0.48,3,26
4,F2,15,a,TSV,5,都,adv2,417,5.25,1,10
4,F2,15,a,TSV,6,想要,v,451,3.83,2,22
4,F2,15,a,TSV,7,但是,-,413,4.72,2,16
4,F2,15,a,TSV,8,都没,-,370,3.7,2,17
4,F2,15,a,TSV,9,得到。,-,497,4.05,2,19
4,F2,15,a,TSV,?,N,1,2383,,,
4,F2,16,b,SVO,0,应该,adv1,453,4.58,2,15
4,F2,16,b,SVO,1,许多,d2,412,3.3,2,12
4,F2,16,b,SVO,2,客户,na,388,3.34,2,13
4,F2,16,b,SVO,3,都,adv2,406,5.25,1,10
4,F2,16,b,SVO,4,想买,v,917,3.53,2,19
4,F2,16,b,SVO,5,那款,d1,573,3.45,2,18
4,F2,16,b,SVO,6,汽车,np,478,3.38,2,11
4,F2,16,b,SVO,7,可是,-,434,4.07,2,14
4,F2,16,b,SVO,8,买不起。,-,560,1.73,3,20
4,F2,16,b,SVO,?,Y,1,1966,,,
4,F2,8,b,SVO,0,恐怕,adv1,615,3.35,2,18
4,F2,8,b,SVO,1,每个,d2,725,3.94,2,10
4,F2,8,b,SVO,2,学生,na,540,3.47,2,13
4,F2,8,b,SVO,3,都,adv2,433,5.25,1,10
4,F2,8,b,SVO,4,会背,v,592,3.6,2,15
4,F2,8,b,SVO,5,这首,d1,647,3.64,2,16
4,F2,8,b,SVO,6,唐诗,np,453,1.23,2,18
4,F2,8,b,SVO,7,但,-,573,4.83,1,7
4,F2,8,b,SVO,8,不一定,-,385,4.02,3,13
4,F2,8,b,SVO,9,能理解。,-,483,3.41,3,34
4,F2,8,b,SVO,?,N,1,1718,,,
4,F2,6,b,SVO,0,也许,adv1,514,4.42,2,9
4,F2,6,b,SVO,1,很多,d2,655,4.17,2,15
4,F2,6,b,SVO,2,同学,na,589,3.01,2,14
4,F2,6,b,SVO,3,都,adv2,424,5.25,1,10
4,F2,6,b,SVO,4,读过,v,471,3.24,2,16
4,F2,6,b,SVO,5,这本,d1,419,3.65,2,12
4,F2,6,b,SVO,6,小说,np,451,2.99,2,12
4,F2,6,b,SVO,7,不止,-,411,2.88,2,8
4,F2,6,b,SVO,8,一遍。,-,453,3.49,2,13
4,F2,6,b,SVO,?,N,1,1897,,,
4,F2,10,b,SVO,0,差不多,adv1,562,3.52,3,19
4,F2,10,b,SVO,1,各国,d2,1014,1.83,2,14
4,F2,10,b,SVO,2,华人,na,554,1.42,2,8
4,F2,10,b,SVO,3,都,adv2,522,5.25,1,10
4,F2,10,b,SVO,4,会看,v,386,3.74,2,15
4,F2,10,b,SVO,5,春节,d1,427,0.78,2,14
4,F2,10,b,SVO,6,晚会,np,368,2.82,2,17
4,F2,10,b,SVO,7,而且,-,331,4.29,2,11
4,F2,10,b,SVO,8,会评论。,-,503,3.6,3,19
4,F2,10,b,SVO,?,Y,1,2342,,,
4,F2,9,a,TSV,0,那台,d1,442,3.46,2,11
4,F2,9,a,TSV,1,电脑,np,695,3.51,2,15
4,F2,9,a,TSV,2,大概,adv1,377,3.68,2,16
4,F2,9,a,TSV,3,很多,d2,499,4.17,2,15
4,F2,9,a,TSV,4,青年,na,548,2.51,2,14
4,F2,9,a,TSV,5,都,adv2,495,5.25,1,10
4,F2,9,a,TSV,6,喜欢,v,427,4.66,2,18
4,F2,9,a,TSV,7,而且,-,415,4.29,2,11
4,F2,9,a,TSV,8,会用。,-,455,3.68,2,11
4,F2,9,a,TSV,?,N,1,2675,,,
4,F2,7,a,TSV,0,那个,d1,377,4.62,2,9
4,F2,7,a,TSV,1,城市,np,450,3.52,2,14
4,F2,7,a,TSV,2,或许,adv1,540,3.92,2,14
4,F2,7,a,TSV,3,几位,d2,505,2.76,2,9
4,F2,7,a,TSV,4,同事,na,640,3.14,2,14
4,F2,7,a,TSV,5,都,adv2,467,5.25,1,10
4,F2,7,a,TSV,6,去过,v,405,3.61,2,11
4,F2,7,a,TSV,7,好几趟了。,-,560,3.99,4,25
4,F2,7,a,TSV,?,Y,1,1996,,,
4,F2,12,b,SVO,0,好像,adv1,409,4.05,2,19
4,F2,12,b,SVO,1,班上,d2,590,3.24,2,13
4,F2,12,b,SVO,2,小朋友,na,613,2.66,3,15
4,F2,12,b,SVO,3,都,adv2,429,5.25,1,10
4,F2,12,b,SVO,4,吃过,v,356,3.32,2,12
4,F2,12,b,SVO,5,那种,d1,404,3.6,2,15
4,F2,12,b,SVO,6,饼干,np,358,3.03,2,12
4,F2,12,b,SVO,7,许多,-,394,3.3,2,12
4,F2,12,b,SVO,8,次了。,-,463,4.17,2,8
4,F2,12,b,SVO,?,Y,1,1716,,,
4,F2,5,a,TSV,0,这种,d1,493,4.16,2,16
4,F2,5,a,TSV,1,活动,np,468,3.45,2,15
4,F2,5,a,TSV,2,似乎,adv1,452,3.5,2,11
4,F2,5,a,TSV,3,不少,d2,409,3.29,2,8
4,F2,5,a,TSV,4,学者,na,459,2.27,2,16
4,F2,5,a,TSV,5,都,adv2,356,5.25,1,10
4,F2,5,a,TSV,6,厌恶,v,417,2.61,2,16
4,F2,5,a,TSV,7,却,-,336,4.13,1,7
4,F2,5,a,TSV,8,还得,-,354,3.55,2,18
4,F2,5,a,TSV,9,参加。,-,404,3.91,2,13
4,F2,5,a,TSV,?,Y,1,1316,,,
4,F2,1,a,TSV,0,这个,d1,349,4.96,2,10
4,F2,1,a,TSV,1,汉字,np,386,1.2,2,11
4,F2,1,a,TSV,2,几乎,adv1,389,3.45,2,7
4,F2,1,a,TSV,3,所有,d2,326,4.44,2,14
4,F2,1,a,TSV,4,学生,na,462,3.47,2,13
4,F2,1,a,TSV,5,都,adv2,357,5.25,1,10
4,F2,1,a,TSV,6,认识,v,350,4.16,2,11
4,F2,1,a,TSV,7,而且,-,330,4.29,2,11
4,F2,1,a,TSV,8,会写。,-,464,3.62,2,11
4,F2,1,a,TSV,?,Y,1,1581,,,
4,F2,14,b,SVO,0,至少,adv1,402,3.83,2,10
4,F2,14,b,SVO,1,公司,d2,466,4,2,9
4,F2,14,b,SVO,2,员工,na,480,3.05,2,10
4,F2,14,b,SVO,3,都,adv2,514,5.25,1,10
4,F2,14,b,SVO,4,知道,v,358,5.29,2,20
4,F2,14,b,SVO,5,这条,d1,383,3.65,2,14
4,F2,14,b,SVO,6,规定,np,434,3.12,2,16
4,F2,14,b,SVO,7,并且,-,427,3.64,2,11
4,F2,14,b,SVO,8,必须,-,366,4.29,2,14
4,F2,14,b,SVO,9,遵守。,-,383,2.88,2,21
4,F2,14,b,SVO,?,Y,1,1740,,,
4,F2,3,a,TSV,0,这个,d1,400,4.96,2,10
4,F2,3,a,TSV,1,角色,np,533,3.38,2,13
4,F2,3,a,TSV,2,好像,adv1,586,4.05,2,19
4,F2,3,a,TSV,3,几位,d2,408,2.76,2,9
4,F2,3,a,TSV,4,影星,na,438,2.24,2,24
4,F2,3,a,TSV,5,都,adv2,360,5.25,1,10
4,F2,3,a,TSV,6,演过,v,341,3.23,2,20
4,F2,3,a,TSV,7,而且,-,364,4.29,2,11
4,F2,3,a,TSV,8,演得,-,318,3.21,2,25
4,F2,3,a,TSV,9,各有特色。,-,529,3.46,4,28
4,F2,3,a,TSV,?,Y,1,1638,,,
4,F2,2,b,SVO,0,估计,adv1,710,3.24,2,11
4,F2,2,b,SVO,1,许多,d2,410,3.3,2,12
4,F2,2,b,SVO,2,孩子,na,716,4.57,2,12
4,F2,2,b,SVO,3,都,adv2,653,5.25,1,10
4,F2,2,b,SVO,4,爱听,v,605,3.11,2,17
4,F2,2,b,SVO,5,这首,d1,347,3.64,2,16
4,F2,2,b,SVO,6,儿歌,np,415,1.51,2,16
4,F2,2,b,SVO,7,并且,-,383,3.64,2,11
4,F2,2,b,SVO,8,爱唱。,-,326,2.75,2,21
4,F2,2,b,SVO,?,N,1,1470,,,
4,F2,4,b,SVO,0,可能,adv1,461,4.65,2,15
4,F2,4,b,SVO,1,多数,d2,573,2.48,2,19
4,F2,4,b,SVO,2,观众,na,619,3.4,2,12
4,F2,4,b,SVO,3,都,adv2,409,5.25,1,10
4,F2,4,b,SVO,4,熟悉,v,438,3.09,2,26
4,F2,4,b,SVO,5,这部,d1,493,2.73,2,17
4,F2,4,b,SVO,6,影片,np,619,2.66,2,19
4,F2,4,b,SVO,7,而且,-,404,4.29,2,11
4,F2,4,b,SVO,8,记忆犹新。,-,790,1.56,4,29
4,F2,4,b,SVO,?,N,1,1398,,,
5,F2,1,a,TSV,0,这个,d1,364,4.96,2,10
5,F2,1,a,TSV,1,汉字,np,375,1.2,2,11
5,F2,1,a,TSV,2,几乎,adv1,365,3.45,2,7
5,F2,1,a,TSV,3,所有,d2,315,4.44,2,14
5,F2,1,a,TSV,4,学生,na,322,3.47,2,13
5,F2,1,a,TSV,5,都,adv2,297,5.25,1,10
5,F2,1,a,TSV,6,认识,v,303,4.16,2,11
5,F2,1,a,TSV,7,而且,-,270,4.29,2,11
5,F2,1,a,TSV,8,会写。,-,305,3.62,2,11
5,F2,1,a,TSV,?,Y,1,1220,,,
5,F2,6,b,SVO,0,也许,adv1,356,4.42,2,9
5,F2,6,b,SVO,1,很多,d2,330,4.17,2,15
5,F2,6,b,SVO,2,同学,na,377,3.01,2,14
5,F2,6,b,SVO,3,都,adv2,322,5.25,1,10
5,F2,6,b,SVO,4,读过,v,341,3.24,2,16
5,F2,6,b,SVO,5,这本,d1,384,3.65,2,12
5,F2,6,b,SVO,6,小说,np,280,2.99,2,12
5,F2,6,b,SVO,7,不止,-,248,2.88,2,8
5,F2,6,b,SVO,8,一遍。,-,272,3.49,2,13
5,F2,6,b,SVO,?,N,1,4790,,,
5,F2,8,b,SVO,0,恐怕,adv1,344,3.35,2,18
5,F2,8,b,SVO,1,每个,d2,339,3.94,2,10
5,F2,8,b,SVO,2,学生,na,305,3.47,2,13
5,F2,8,b,SVO,3,都,adv2,371,5.25,1,10
5,F2,8,b,SVO,4,会背,v,311,3.6,2,15
5,F2,8,b,SVO,5,这首,d1,326,3.64,2,16
5,F2,8,b,SVO,6,唐诗,np,240,1.23,2,18
5,F2,8,b,SVO,7,但,-,245,4.83,1,7
5,F2,8,b,SVO,8,不一定,-,284,4.02,3,13
5,F2,8,b,SVO,9,能理解。,-,292,3.41,3,34
5,F2,8,b,SVO,?,N,1,2007,,,
5,F2,5,a,TSV,0,这种,d1,366,4.16,2,16
5,F2,5,a,TSV,1,活动,np,310,3.45,2,15
5,F2,5,a,TSV,2,似乎,adv1,212,3.5,2,11
5,F2,5,a,TSV,3,不少,d2,295,3.29,2,8
5,F2,5,a,TSV,4,学者,na,265,2.27,2,16
5,F2,5,a,TSV,5,都,adv2,449,5.25,1,10
5,F2,5,a,TSV,6,厌恶,v,273,2.61,2,16
5,F2,5,a,TSV,7,却,-,325,4.13,1,7
5,F2,5,a,TSV,8,还得,-,305,3.55,2,18
5,F2,5,a,TSV,9,参加。,-,291,3.91,2,13
5,F2,5,a,TSV,?,Y,1,1249,,,
5,F2,12,b,SVO,0,好像,adv1,293,4.05,2,19
5,F2,12,b,SVO,1,班上,d2,231,3.24,2,13
5,F2,12,b,SVO,2,小朋友,na,225,2.66,3,15
5,F2,12,b,SVO,3,都,adv2,192,5.25,1,10
5,F2,12,b,SVO,4,吃过,v,235,3.32,2,12
5,F2,12,b,SVO,5,那种,d1,748,3.6,2,15
5,F2,12,b,SVO,6,饼干,np,480,3.03,2,12
5,F2,12,b,SVO,7,许多,-,559,3.3,2,12
5,F2,12,b,SVO,8,次了。,-,672,4.17,2,8
5,F2,12,b,SVO,?,Y,1,783,,,
5,F2,10,b,SVO,0,差不多,adv1,365,3.52,3,19
5,F2,10,b,SVO,1,各国,d2,581,1.83,2,14
5,F2,10,b,SVO,2,华人,na,522,1.42,2,8
5,F2,10,b,SVO,3,都,adv2,479,5.25,1,10
5,F2,10,b,SVO,4,会看,v,311,3.74,2,15
5,F2,10,b,SVO,5,春节,d1,213,0.78,2,14
5,F2,10,b,SVO,6,晚会,np,305,2.82,2,17
5,F2,10,b,SVO,7,而且,-,227,4.29,2,11
5,F2,10,b,SVO,8,会评论。,-,240,3.6,3,19
5,F2,10,b,SVO,?,Y,1,754,,,
5,F2,15,a,TSV,0,那份,d1,325,3.47,2,12
5,F2,15,a,TSV,1,工作,np,330,4.48,2,10
5,F2,15,a,TSV,2,肯定,adv1,266,4.27,2,16
5,F2,15,a,TSV,3,几位,d2,284,2.76,2,9
5,F2,15,a,TSV,4,求职者,na,813,0.48,3,26
5,F2,15,a,TSV,5,都,adv2,303,5.25,1,10
5,F2,15,a,TSV,6,想要,v,231,3.83,2,22
5,F2,15,a,TSV,7,但是,-,283,4.72,2,16
5,F2,15,a,TSV,8,都没,-,269,3.7,2,17
5,F2,15,a,TSV,9,得到。,-,657,4.05,2,19
5,F2,15,a,TSV,?,N,1,1524,,,
5,F2,14,b,SVO,0,至少,adv1,326,3.83,2,10
5,F2,14,b,SVO,1,公司,d2,268,4,2,9
5,F2,14,b,SVO,2,员工,na,248,3.05,2,10
5,F2,14,b,SVO,3,都,adv2,268,5.25,1,10
5,F2,14,b,SVO,4,知道,v,250,5.29,2,20
5,F2,14,b,SVO,5,这条,d1,267,3.65,2,14
5,F2,14,b,SVO,6,规定,np,255,3.12,2,16
5,F2,14,b,SVO,7,并且,-,255,3.64,2,11
5,F2,14,b,SVO,8,必须,-,265,4.29,2,14
5,F2,14,b,SVO,9,遵守。,-,293,2.88,2,21
5,F2,14,b,SVO,?,Y,1,1053,,,
5,F2,16,b,SVO,0,应该,adv1,276,4.58,2,15
5,F2,16,b,SVO,1,许多,d2,227,3.3,2,12
5,F2,16,b,SVO,2,客户,na,227,3.34,2,13
5,F2,16,b,SVO,3,都,adv2,255,5.25,1,10
5,F2,16,b,SVO,4,想买,v,255,3.53,2,19
5,F2,16,b,SVO,5,那款,d1,231,3.45,2,18
5,F2,16,b,SVO,6,汽车,np,219,3.38,2,11
5,F2,16,b,SVO,7,可是,-,266,4.07,2,14
5,F2,16,b,SVO,8,买不起。,-,204,1.73,3,20
5,F2,16,b,SVO,?,Y,1,1500,,,
5,F2,3,a,TSV,0,这个,d1,225,4.96,2,10
5,F2,3,a,TSV,1,角色,np,288,3.38,2,13
5,F2,3,a,TSV,2,好像,adv1,737,4.05,2,19
5,F2,3,a,TSV,3,几位,d2,396,2.76,2,9
5,F2,3,a,TSV,4,影星,na,409,2.24,2,24
5,F2,3,a,TSV,5,都,adv2,400,5.25,1,10
5,F2,3,a,TSV,6,演过,v,352,3.23,2,20
5,F2,3,a,TSV,7,而且,-,385,4.29,2,11
5,F2,3,a,TSV,8,演得,-,441,3.21,2,25
5,F2,3,a,TSV,9,各有特色。,-,450,3.46,4,28
5,F2,3,a,TSV,?,Y,1,1001,,,
5,F2,11,a,TSV,0,那套,d1,365,3.46,2,16
5,F2,11,a,TSV,1,衣服,np,311,3.91,2,14
5,F2,11,a,TSV,2,好像,adv1,278,4.05,2,19
5,F2,11,a,TSV,3,几位,d2,255,2.76,2,9
5,F2,11,a,TSV,4,姑娘,na,326,3.58,2,18
5,F2,11,a,TSV,5,都,adv2,261,5.25,1,10
5,F2,11,a,TSV,6,买了,v,318,4.16,2,8
5,F2,11,a,TSV,7,却,-,251,4.13,1,7
5,F2,11,a,TSV,8,不敢穿。,-,250,3.85,3,24
5,F2,11,a,TSV,?,N,1,1007,,,
5,F2,2,b,SVO,0,估计,adv1,238,3.24,2,11
5,F2,2,b,SVO,1,许多,d2,280,3.3,2,12
5,F2,2,b,SVO,2,孩子,na,259,4.57,2,12
5,F2,2,b,SVO,3,都,adv2,257,5.25,1,10
5,F2,2,b,SVO,4,爱听,v,219,3.11,2,17
5,F2,2,b,SVO,5,这首,d1,233,3.64,2,16
5,F2,2,b,SVO,6,儿歌,np,225,1.51,2,16
5,F2,2,b,SVO,7,并且,-,291,3.64,2,11
5,F2,2,b,SVO,8,爱唱。,-,280,2.75,2,21
5,F2,2,b,SVO,?,N,1,1433,,,
5,F2,7,a,TSV,0,那个,d1,242,4.62,2,9
5,F2,7,a,TSV,1,城市,np,223,3.52,2,14
5,F2,7,a,TSV,2,或许,adv1,217,3.92,2,14
5,F2,7,a,TSV,3,几位,d2,223,2.76,2,9
5,F2,7,a,TSV,4,同事,na,231,3.14,2,14
5,F2,7,a,TSV,5,都,adv2,226,5.25,1,10
5,F2,7,a,TSV,6,去过,v,214,3.61,2,11
5,F2,7,a,TSV,7,好几趟了。,-,238,3.99,4,25
5,F2,7,a,TSV,?,Y,1,1341,,,
5,F2,13,a,TSV,0,这类,d1,238,3.63,2,16
5,F2,13,a,TSV,1,麻烦事,np,356,2,3,29
5,F2,13,a,TSV,2,恐怕,adv1,242,3.35,2,18
5,F2,13,a,TSV,3,每个,d2,263,3.94,2,10
5,F2,13,a,TSV,4,科学家,na,225,2.89,3,27
5,F2,13,a,TSV,5,都,adv2,223,5.25,1,10
5,F2,13,a,TSV,6,碰到过,v,249,3.23,3,27
5,F2,13,a,TSV,7,许多,-,242,3.3,2,12
5,F2,13,a,TSV,8,次了。,-,322,4.17,2,8
5,F2,13,a,TSV,?,N,1,1213,,,
5,F2,4,b,SVO,0,可能,adv1,291,4.65,2,15
5,F2,4,b,SVO,1,多数,d2,250,2.48,2,19
5,F2,4,b,SVO,2,观众,na,242,3.4,2,12
5,F2,4,b,SVO,3,都,adv2,272,5.25,1,10
5,F2,4,b,SVO,4,熟悉,v,350,3.09,2,26
5,F2,4,b,SVO,5,这部,d1,229,2.73,2,17
5,F2,4,b,SVO,6,影片,np,272,2.66,2,19
5,F2,4,b,SVO,7,而且,-,216,4.29,2,11
5,F2,4,b,SVO,8,记忆犹新。,-,243,1.56,4,29
5,F2,4,b,SVO,?,N,1,1141,,,
5,F2,9,a,TSV,0,那台,d1,234,3.46,2,11
5,F2,9,a,TSV,1,电脑,np,238,3.51,2,15
5,F2,9,a,TSV,2,大概,adv1,229,3.68,2,16
5,F2,9,a,TSV,3,很多,d2,253,4.17,2,15
5,F2,9,a,TSV,4,青年,na,258,2.51,2,14
5,F2,9,a,TSV,5,都,adv2,223,5.25,1,10
5,F2,9,a,TSV,6,喜欢,v,236,4.66,2,18
5,F2,9,a,TSV,7,而且,-,231,4.29,2,11
5,F2,9,a,TSV,8,会用。,-,228,3.68,2,11
5,F2,9,a,TSV,?,N,1,913,,,
6,F2,4,b,SVO,0,可能,adv1,67,4.65,2,15
6,F2,4,b,SVO,1,多数,d2,181,2.48,2,19
6,F2,4,b,SVO,2,观众,na,741,3.4,2,12
6,F2,4,b,SVO,3,都,adv2,278,5.25,1,10
6,F2,4,b,SVO,4,熟悉,v,288,3.09,2,26
6,F2,4,b,SVO,5,这部,d1,193,2.73,2,17
6,F2,4,b,SVO,6,影片,np,301,2.66,2,19
6,F2,4,b,SVO,7,而且,-,267,4.29,2,11
6,F2,4,b,SVO,8,记忆犹新。,-,447,1.56,4,29
6,F2,4,b,SVO,?,N,1,1298,,,
6,F2,2,b,SVO,0,估计,adv1,202,3.24,2,11
6,F2,2,b,SVO,1,许多,d2,335,3.3,2,12
6,F2,2,b,SVO,2,孩子,na,189,4.57,2,12
6,F2,2,b,SVO,3,都,adv2,259,5.25,1,10
6,F2,2,b,SVO,4,爱听,v,200,3.11,2,17
6,F2,2,b,SVO,5,这首,d1,292,3.64,2,16
6,F2,2,b,SVO,6,儿歌,np,265,1.51,2,16
6,F2,2,b,SVO,7,并且,-,261,3.64,2,11
6,F2,2,b,SVO,8,爱唱。,-,284,2.75,2,21
6,F2,2,b,SVO,?,N,1,1339,,,
6,F2,5,a,TSV,0,这种,d1,214,4.16,2,16
6,F2,5,a,TSV,1,活动,np,339,3.45,2,15
6,F2,5,a,TSV,2,似乎,adv1,206,3.5,2,11
6,F2,5,a,TSV,3,不少,d2,217,3.29,2,8
6,F2,5,a,TSV,4,学者,na,244,2.27,2,16
6,F2,5,a,TSV,5,都,adv2,210,5.25,1,10
6,F2,5,a,TSV,6,厌恶,v,219,2.61,2,16
6,F2,5,a,TSV,7,却,-,229,4.13,1,7
6,F2,5,a,TSV,8,还得,-,263,3.55,2,18
6,F2,5,a,TSV,9,参加。,-,255,3.91,2,13
6,F2,5,a,TSV,?,Y,1,982,,,
6,F2,1,a,TSV,0,这个,d1,257,4.96,2,10
6,F2,1,a,TSV,1,汉字,np,220,1.2,2,11
6,F2,1,a,TSV,2,几乎,adv1,246,3.45,2,7
6,F2,1,a,TSV,3,所有,d2,278,4.44,2,14
6,F2,1,a,TSV,4,学生,na,223,3.47,2,13
6,F2,1,a,TSV,5,都,adv2,225,5.25,1,10
6,F2,1,a,TSV,6,认识,v,221,4.16,2,11
6,F2,1,a,TSV,7,而且,-,246,4.29,2,11
6,F2,1,a,TSV,8,会写。,-,210,3.62,2,11
6,F2,1,a,TSV,?,Y,1,965,,,
6,F2,6,b,SVO,0,也许,adv1,255,4.42,2,9
6,F2,6,b,SVO,1,很多,d2,210,4.17,2,15
6,F2,6,b,SVO,2,同学,na,244,3.01,2,14
6,F2,6,b,SVO,3,都,adv2,246,5.25,1,10
6,F2,6,b,SVO,4,读过,v,209,3.24,2,16
6,F2,6,b,SVO,5,这本,d1,256,3.65,2,12
6,F2,6,b,SVO,6,小说,np,242,2.99,2,12
6,F2,6,b,SVO,7,不止,-,244,2.88,2,8
6,F2,6,b,SVO,8,一遍。,-,556,3.49,2,13
6,F2,6,b,SVO,?,N,1,794,,,
6,F2,3,a,TSV,0,这个,d1,254,4.96,2,10
6,F2,3,a,TSV,1,角色,np,221,3.38,2,13
6,F2,3,a,TSV,2,好像,adv1,253,4.05,2,19
6,F2,3,a,TSV,3,几位,d2,223,2.76,2,9
6,F2,3,a,TSV,4,影星,na,225,2.24,2,24
6,F2,3,a,TSV,5,都,adv2,282,5.25,1,10
6,F2,3,a,TSV,6,演过,v,261,3.23,2,20
6,F2,3,a,TSV,7,而且,-,218,4.29,2,11
6,F2,3,a,TSV,8,演得,-,255,3.21,2,25
6,F2,3,a,TSV,9,各有特色。,-,208,3.46,4,28
6,F2,3,a,TSV,?,Y,1,828,,,
6,F2,7,a,TSV,0,那个,d1,376,4.62,2,9
6,F2,7,a,TSV,1,城市,np,322,3.52,2,14
6,F2,7,a,TSV,2,或许,adv1,689,3.92,2,14
6,F2,7,a,TSV,3,几位,d2,200,2.76,2,9
6,F2,7,a,TSV,4,同事,na,277,3.14,2,14
6,F2,7,a,TSV,5,都,adv2,403,5.25,1,10
6,F2,7,a,TSV,6,去过,v,366,3.61,2,11
6,F2,7,a,TSV,7,好几趟了。,-,1816,3.99,4,25
6,F2,7,a,TSV,?,Y,1,663,,,
6,F2,12,b,SVO,0,好像,adv1,223,4.05,2,19
6,F2,12,b,SVO,1,班上,d2,179,3.24,2,13
6,F2,12,b,SVO,2,小朋友,na,360,2.66,3,15
6,F2,12,b,SVO,3,都,adv2,332,5.25,1,10
6,F2,12,b,SVO,4,吃过,v,278,3.32,2,12
6,F2,12,b,SVO,5,那种,d1,278,3.6,2,15
6,F2,12,b,SVO,6,饼干,np,214,3.03,2,12
6,F2,12,b,SVO,7,许多,-,228,3.3,2,12
6,F2,12,b,SVO,8,次了。,-,195,4.17,2,8
6,F2,12,b,SVO,?,Y,1,651,,,
6,F2,10,b,SVO,0,差不多,adv1,558,3.52,3,19
6,F2,10,b,SVO,1,各国,d2,396,1.83,2,14
6,F2,10,b,SVO,2,华人,na,299,1.42,2,8
6,F2,10,b,SVO,3,都,adv2,444,5.25,1,10
6,F2,10,b,SVO,4,会看,v,349,3.74,2,15
6,F2,10,b,SVO,5,春节,d1,295,0.78,2,14
6,F2,10,b,SVO,6,晚会,np,267,2.82,2,17
6,F2,10,b,SVO,7,而且,-,221,4.29,2,11
6,F2,10,b,SVO,8,会评论。,-,166,3.6,3,19
6,F2,10,b,SVO,?,Y,1,1383,,,
6,F2,15,a,TSV,0,那份,d1,268,3.47,2,12
6,F2,15,a,TSV,1,工作,np,229,4.48,2,10
6,F2,15,a,TSV,2,肯定,adv1,335,4.27,2,16
6,F2,15,a,TSV,3,几位,d2,303,2.76,2,9
