subj,exp,item,condition,order,clauseType,constituent,position,word,Q,RT,logW,logWCD,Wlength,Nstrokes
44,e2,6,a,TSV,RC,DE,5,的,-,180,6.23,3.80,1,8
44,e2,10,a,TSV,RC,DE,5,的,-,176,6.23,3.80,1,8
44,e2,14,a,TSV,RC,DE,5,的,-,323,6.23,3.80,1,8
44,e2,18,a,TSV,RC,DE,5,的,-,155,6.23,3.80,1,8
44,e2,22,a,TSV,RC,DE,5,的,-,335,6.23,3.80,1,8
45,e2,1,a,TSV,RC,DE,5,的,-,376,6.23,3.80,1,8
45,e2,5,a,TSV,RC,DE,5,的,-,236,6.23,3.80,1,8
45,e2,9,a,TSV,RC,DE,5,的,-,206,6.23,3.80,1,8
45,e2,13,a,TSV,RC,DE,5,的,-,704,6.23,3.80,1,8
45,e2,17,a,TSV,RC,DE,5,的,-,284,6.23,3.80,1,8
45,e2,21,a,TSV,RC,DE,5,的,-,405,6.23,3.80,1,8
46,e2,4,a,TSV,RC,DE,5,的,-,423,6.23,3.80,1,8
46,e2,8,a,TSV,RC,DE,5,的,-,434,6.23,3.80,1,8
46,e2,12,a,TSV,RC,DE,5,的,-,465,6.23,3.80,1,8
46,e2,16,a,TSV,RC,DE,5,的,-,326,6.23,3.80,1,8
46,e2,20,a,TSV,RC,DE,5,的,-,405,6.23,3.80,1,8
46,e2,24,a,TSV,RC,DE,5,的,-,534,6.23,3.80,1,8
47,e2,3,a,TSV,RC,DE,5,的,-,509,6.23,3.80,1,8
47,e2,7,a,TSV,RC,DE,5,的,-,404,6.23,3.80,1,8
47,e2,11,a,TSV,RC,DE,5,的,-,395,6.23,3.80,1,8
47,e2,15,a,TSV,RC,DE,5,的,-,703,6.23,3.80,1,8
47,e2,19,a,TSV,RC,DE,5,的,-,495,6.23,3.80,1,8
47,e2,23,a,TSV,RC,DE,5,的,-,464,6.23,3.80,1,8
48,e2,2,a,TSV,RC,DE,5,的,-,495,6.23,3.80,1,8
48,e2,6,a,TSV,RC,DE,5,的,-,569,6.23,3.80,1,8
48,e2,10,a,TSV,RC,DE,5,的,-,530,6.23,3.80,1,8
48,e2,14,a,TSV,RC,DE,5,的,-,569,6.23,3.80,1,8
48,e2,18,a,TSV,RC,DE,5,的,-,396,6.23,3.80,1,8
48,e2,22,a,TSV,RC,DE,5,的,-,654,6.23,3.80,1,8
49,e2,1,a,TSV,RC,DE,5,的,-,434,6.23,3.80,1,8
49,e2,5,a,TSV,RC,DE,5,的,-,325,6.23,3.80,1,8
49,e2,9,a,TSV,RC,DE,5,的,-,500,6.23,3.80,1,8
49,e2,13,a,TSV,RC,DE,5,的,-,490,6.23,3.80,1,8
49,e2,17,a,TSV,RC,DE,5,的,-,822,6.23,3.80,1,8
49,e2,21,a,TSV,RC,DE,5,的,-,365,6.23,3.80,1,8
50,e2,4,a,TSV,RC,DE,5,的,-,1192,6.23,3.80,1,8
50,e2,8,a,TSV,RC,DE,5,的,-,1197,6.23,3.80,1,8
50,e2,12,a,TSV,RC,DE,5,的,-,440,6.23,3.80,1,8
50,e2,16,a,TSV,RC,DE,5,的,-,450,6.23,3.80,1,8
50,e2,20,a,TSV,RC,DE,5,的,-,1296,6.23,3.80,1,8
50,e2,24,a,TSV,RC,DE,5,的,-,465,6.23,3.80,1,8
51,e2,3,a,TSV,RC,DE,5,的,-,305,6.23,3.80,1,8
51,e2,7,a,TSV,RC,DE,5,的,-,225,6.23,3.80,1,8
51,e2,11,a,TSV,RC,DE,5,的,-,206,6.23,3.80,1,8
51,e2,15,a,TSV,RC,DE,5,的,-,346,6.23,3.80,1,8
51,e2,19,a,TSV,RC,DE,5,的,-,191,6.23,3.80,1,8
51,e2,23,a,TSV,RC,DE,5,的,-,216,6.23,3.80,1,8
52,e2,2,a,TSV,RC,DE,5,的,-,733,6.23,3.80,1,8
52,e2,6,a,TSV,RC,DE,5,的,-,380,6.23,3.80,1,8
52,e2,10,a,TSV,RC,DE,5,的,-,305,6.23,3.80,1,8
52,e2,14,a,TSV,RC,DE,5,的,-,310,6.23,3.80,1,8
52,e2,18,a,TSV,RC,DE,5,的,-,270,6.23,3.80,1,8
52,e2,22,a,TSV,RC,DE,5,的,-,285,6.23,3.80,1,8
53,e2,1,a,TSV,RC,DE,5,的,-,415,6.23,3.80,1,8
53,e2,5,a,TSV,RC,DE,5,的,-,355,6.23,3.80,1,8
53,e2,9,a,TSV,RC,DE,5,的,-,385,6.23,3.80,1,8
53,e2,13,a,TSV,RC,DE,5,的,-,360,6.23,3.80,1,8
53,e2,17,a,TSV,RC,DE,5,的,-,620,6.23,3.80,1,8
53,e2,21,a,TSV,RC,DE,5,的,-,419,6.23,3.80,1,8
54,e2,4,a,TSV,RC,DE,5,的,-,459,6.23,3.80,1,8
54,e2,8,a,TSV,RC,DE,5,的,-,459,6.23,3.80,1,8
54,e2,12,a,TSV,RC,DE,5,的,-,528,6.23,3.80,1,8
54,e2,16,a,TSV,RC,DE,5,的,-,903,6.23,3.80,1,8
54,e2,20,a,TSV,RC,DE,5,的,-,608,6.23,3.80,1,8
54,e2,24,a,TSV,RC,DE,5,的,-,633,6.23,3.80,1,8
55,e2,3,a,TSV,RC,DE,5,的,-,424,6.23,3.80,1,8
55,e2,7,a,TSV,RC,DE,5,的,-,300,6.23,3.80,1,8
55,e2,11,a,TSV,RC,DE,5,的,-,405,6.23,3.80,1,8
55,e2,15,a,TSV,RC,DE,5,的,-,450,6.23,3.80,1,8
55,e2,19,a,TSV,RC,DE,5,的,-,265,6.23,3.80,1,8
55,e2,23,a,TSV,RC,DE,5,的,-,310,6.23,3.80,1,8
56,e2,2,a,TSV,RC,DE,5,的,-,420,6.23,3.80,1,8
56,e2,6,a,TSV,RC,DE,5,的,-,793,6.23,3.80,1,8
56,e2,10,a,TSV,RC,DE,5,的,-,390,6.23,3.80,1,8
56,e2,14,a,TSV,RC,DE,5,的,-,474,6.23,3.80,1,8
56,e2,18,a,TSV,RC,DE,5,的,-,375,6.23,3.80,1,8
56,e2,22,a,TSV,RC,DE,5,的,-,529,6.23,3.80,1,8
57,e2,1,a,TSV,RC,DE,5,的,-,499,6.23,3.80,1,8
57,e2,5,a,TSV,RC,DE,5,的,-,584,6.23,3.80,1,8
57,e2,9,a,TSV,RC,DE,5,的,-,629,6.23,3.80,1,8
57,e2,13,a,TSV,RC,DE,5,的,-,1087,6.23,3.80,1,8
57,e2,17,a,TSV,RC,DE,5,的,-,654,6.23,3.80,1,8
57,e2,21,a,TSV,RC,DE,5,的,-,614,6.23,3.80,1,8
58,e2,4,a,TSV,RC,DE,5,的,-,315,6.23,3.80,1,8
58,e2,8,a,TSV,RC,DE,5,的,-,1260,6.23,3.80,1,8
58,e2,12,a,TSV,RC,DE,5,的,-,279,6.23,3.80,1,8
58,e2,16,a,TSV,RC,DE,5,的,-,261,6.23,3.80,1,8
58,e2,20,a,TSV,RC,DE,5,的,-,245,6.23,3.80,1,8
58,e2,24,a,TSV,RC,DE,5,的,-,549,6.23,3.80,1,8
60,e2,2,a,TSV,RC,DE,5,的,-,385,6.23,3.80,1,8
60,e2,6,a,TSV,RC,DE,5,的,-,374,6.23,3.80,1,8
60,e2,10,a,TSV,RC,DE,5,的,-,430,6.23,3.80,1,8
60,e2,14,a,TSV,RC,DE,5,的,-,456,6.23,3.80,1,8
60,e2,18,a,TSV,RC,DE,5,的,-,299,6.23,3.80,1,8
60,e2,22,a,TSV,RC,DE,5,的,-,421,6.23,3.80,1,8
61,e2,1,a,TSV,RC,DE,5,的,-,296,6.23,3.80,1,8
61,e2,5,a,TSV,RC,DE,5,的,-,258,6.23,3.80,1,8
61,e2,9,a,TSV,RC,DE,5,的,-,278,6.23,3.80,1,8
61,e2,13,a,TSV,RC,DE,5,的,-,288,6.23,3.80,1,8
61,e2,17,a,TSV,RC,DE,5,的,-,838,6.23,3.80,1,8
61,e2,21,a,TSV,RC,DE,5,的,-,208,6.23,3.80,1,8
62,e2,4,a,TSV,RC,DE,5,的,-,406,6.23,3.80,1,8
62,e2,8,a,TSV,RC,DE,5,的,-,381,6.23,3.80,1,8
62,e2,12,a,TSV,RC,DE,5,的,-,402,6.23,3.80,1,8
62,e2,16,a,TSV,RC,DE,5,的,-,427,6.23,3.80,1,8
62,e2,20,a,TSV,RC,DE,5,的,-,343,6.23,3.80,1,8
62,e2,24,a,TSV,RC,DE,5,的,-,381,6.23,3.80,1,8
63,e2,3,a,TSV,RC,DE,5,的,-,574,6.23,3.80,1,8
63,e2,7,a,TSV,RC,DE,5,的,-,675,6.23,3.80,1,8
63,e2,11,a,TSV,RC,DE,5,的,-,512,6.23,3.80,1,8
63,e2,15,a,TSV,RC,DE,5,的,-,457,6.23,3.80,1,8
63,e2,19,a,TSV,RC,DE,5,的,-,649,6.23,3.80,1,8
63,e2,23,a,TSV,RC,DE,5,的,-,443,6.23,3.80,1,8
64,e2,2,a,TSV,RC,DE,5,的,-,321,6.23,3.80,1,8
64,e2,6,a,TSV,RC,DE,5,的,-,328,6.23,3.80,1,8
64,e2,10,a,TSV,RC,DE,5,的,-,402,6.23,3.80,1,8
64,e2,14,a,TSV,RC,DE,5,的,-,308,6.23,3.80,1,8
64,e2,18,a,TSV,RC,DE,5,的,-,370,6.23,3.80,1,8
64,e2,22,a,TSV,RC,DE,5,的,-,398,6.23,3.80,1,8
65,e2,1,a,TSV,RC,DE,5,的,-,335,6.23,3.80,1,8
65,e2,5,a,TSV,RC,DE,5,的,-,350,6.23,3.80,1,8
65,e2,9,a,TSV,RC,DE,5,的,-,298,6.23,3.80,1,8
65,e2,13,a,TSV,RC,DE,5,的,-,326,6.23,3.80,1,8
65,e2,17,a,TSV,RC,DE,5,的,-,569,6.23,3.80,1,8
65,e2,21,a,TSV,RC,DE,5,的,-,339,6.23,3.80,1,8
66,e2,4,a,TSV,RC,DE,5,的,-,309,6.23,3.80,1,8
66,e2,8,a,TSV,RC,DE,5,的,-,366,6.23,3.80,1,8
66,e2,12,a,TSV,RC,DE,5,的,-,440,6.23,3.80,1,8
66,e2,16,a,TSV,RC,DE,5,的,-,253,6.23,3.80,1,8
66,e2,20,a,TSV,RC,DE,5,的,-,299,6.23,3.80,1,8
66,e2,24,a,TSV,RC,DE,5,的,-,248,6.23,3.80,1,8
67,e2,3,a,TSV,RC,DE,5,的,-,305,6.23,3.80,1,8
67,e2,7,a,TSV,RC,DE,5,的,-,480,6.23,3.80,1,8
67,e2,11,a,TSV,RC,DE,5,的,-,827,6.23,3.80,1,8
67,e2,15,a,TSV,RC,DE,5,的,-,489,6.23,3.80,1,8
67,e2,19,a,TSV,RC,DE,5,的,-,254,6.23,3.80,1,8
67,e2,23,a,TSV,RC,DE,5,的,-,473,6.23,3.80,1,8
68,e2,2,a,TSV,RC,DE,5,的,-,354,6.23,3.80,1,8
68,e2,6,a,TSV,RC,DE,5,的,-,500,6.23,3.80,1,8
68,e2,10,a,TSV,RC,DE,5,的,-,373,6.23,3.80,1,8
68,e2,14,a,TSV,RC,DE,5,的,-,431,6.23,3.80,1,8
68,e2,18,a,TSV,RC,DE,5,的,-,1189,6.23,3.80,1,8
68,e2,22,a,TSV,RC,DE,5,的,-,1340,6.23,3.80,1,8
69,e2,1,a,TSV,RC,DE,5,的,-,734,6.23,3.80,1,8
69,e2,5,a,TSV,RC,DE,5,的,-,292,6.23,3.80,1,8
69,e2,9,a,TSV,RC,DE,5,的,-,426,6.23,3.80,1,8
69,e2,13,a,TSV,RC,DE,5,的,-,307,6.23,3.80,1,8
69,e2,17,a,TSV,RC,DE,5,的,-,511,6.23,3.80,1,8
69,e2,21,a,TSV,RC,DE,5,的,-,537,6.23,3.80,1,8
70,e2,4,a,TSV,RC,DE,5,的,-,538,6.23,3.80,1,8
70,e2,8,a,TSV,RC,DE,5,的,-,685,6.23,3.80,1,8
70,e2,12,a,TSV,RC,DE,5,的,-,443,6.23,3.80,1,8
70,e2,16,a,TSV,RC,DE,5,的,-,368,6.23,3.80,1,8
70,e2,20,a,TSV,RC,DE,5,的,-,339,6.23,3.80,1,8
70,e2,24,a,TSV,RC,DE,5,的,-,447,6.23,3.80,1,8
71,e2,3,a,TSV,RC,DE,5,的,-,356,6.23,3.80,1,8
71,e2,7,a,TSV,RC,DE,5,的,-,545,6.23,3.80,1,8
71,e2,11,a,TSV,RC,DE,5,的,-,352,6.23,3.80,1,8
71,e2,15,a,TSV,RC,DE,5,的,-,795,6.23,3.80,1,8
71,e2,19,a,TSV,RC,DE,5,的,-,300,6.23,3.80,1,8
71,e2,23,a,TSV,RC,DE,5,的,-,389,6.23,3.80,1,8
72,e2,2,a,TSV,RC,DE,5,的,-,548,6.23,3.80,1,8
72,e2,6,a,TSV,RC,DE,5,的,-,540,6.23,3.80,1,8
72,e2,10,a,TSV,RC,DE,5,的,-,499,6.23,3.80,1,8
72,e2,14,a,TSV,RC,DE,5,的,-,404,6.23,3.80,1,8
72,e2,18,a,TSV,RC,DE,5,的,-,514,6.23,3.80,1,8
72,e2,22,a,TSV,RC,DE,5,的,-,505,6.23,3.80,1,8
1,e2,1,a,TSV,RC,HN,6,人,-,578,5.29,3.80,1,2
1,e2,5,a,TSV,RC,HN,6,人,-,628,5.29,3.80,1,2
1,e2,9,a,TSV,RC,HN,6,人,-,385,5.29,3.80,1,2
1,e2,13,a,TSV,RC,HN,6,人,-,644,5.29,3.80,1,2
1,e2,17,a,TSV,RC,HN,6,人,-,478,5.29,3.80,1,2
1,e2,21,a,TSV,RC,HN,6,人,-,405,5.29,3.80,1,2
2,e2,4,a,TSV,RC,HN,6,人,-,873,5.29,3.80,1,2
2,e2,8,a,TSV,RC,HN,6,人,-,579,5.29,3.80,1,2
2,e2,12,a,TSV,RC,HN,6,人,-,495,5.29,3.80,1,2
2,e2,16,a,TSV,RC,HN,6,人,-,1431,5.29,3.80,1,2
2,e2,20,a,TSV,RC,HN,6,人,-,445,5.29,3.80,1,2
2,e2,24,a,TSV,RC,HN,6,人,-,490,5.29,3.80,1,2
3,e2,3,a,TSV,RC,HN,6,人,-,301,5.29,3.80,1,2
3,e2,7,a,TSV,RC,HN,6,人,-,395,5.29,3.80,1,2
3,e2,11,a,TSV,RC,HN,6,人,-,435,5.29,3.80,1,2
3,e2,15,a,TSV,RC,HN,6,人,-,365,5.29,3.80,1,2
3,e2,19,a,TSV,RC,HN,6,人,-,589,5.29,3.80,1,2
3,e2,23,a,TSV,RC,HN,6,人,-,295,5.29,3.80,1,2
4,e2,2,a,TSV,RC,HN,6,人,-,325,5.29,3.80,1,2
4,e2,6,a,TSV,RC,HN,6,人,-,211,5.29,3.80,1,2
4,e2,10,a,TSV,RC,HN,6,人,-,251,5.29,3.80,1,2
4,e2,14,a,TSV,RC,HN,6,人,-,430,5.29,3.80,1,2
4,e2,18,a,TSV,RC,HN,6,人,-,268,5.29,3.80,1,2
4,e2,22,a,TSV,RC,HN,6,人,-,251,5.29,3.80,1,2
5,e2,1,a,TSV,RC,HN,6,人,-,325,5.29,3.80,1,2
5,e2,5,a,TSV,RC,HN,6,人,-,299,5.29,3.80,1,2
5,e2,9,a,TSV,RC,HN,6,人,-,480,5.29,3.80,1,2
5,e2,13,a,TSV,RC,HN,6,人,-,320,5.29,3.80,1,2
5,e2,17,a,TSV,RC,HN,6,人,-,325,5.29,3.80,1,2
5,e2,21,a,TSV,RC,HN,6,人,-,325,5.29,3.80,1,2
6,e2,4,a,TSV,RC,HN,6,人,-,275,5.29,3.80,1,2
6,e2,8,a,TSV,RC,HN,6,人,-,241,5.29,3.80,1,2
6,e2,12,a,TSV,RC,HN,6,人,-,265,5.29,3.80,1,2
6,e2,16,a,TSV,RC,HN,6,人,-,231,5.29,3.80,1,2
6,e2,20,a,TSV,RC,HN,6,人,-,234,5.29,3.80,1,2
6,e2,24,a,TSV,RC,HN,6,人,-,300,5.29,3.80,1,2
7,e2,3,a,TSV,RC,HN,6,人,-,305,5.29,3.80,1,2
7,e2,7,a,TSV,RC,HN,6,人,-,430,5.29,3.80,1,2
7,e2,11,a,TSV,RC,HN,6,人,-,430,5.29,3.80,1,2
7,e2,15,a,TSV,RC,HN,6,人,-,405,5.29,3.80,1,2
7,e2,19,a,TSV,RC,HN,6,人,-,460,5.29,3.80,1,2
7,e2,23,a,TSV,RC,HN,6,人,-,371,5.29,3.80,1,2
8,e2,2,a,TSV,RC,HN,6,人,-,290,5.29,3.80,1,2
8,e2,6,a,TSV,RC,HN,6,人,-,295,5.29,3.80,1,2
8,e2,10,a,TSV,RC,HN,6,人,-,215,5.29,3.80,1,2
8,e2,14,a,TSV,RC,HN,6,人,-,434,5.29,3.80,1,2
8,e2,18,a,TSV,RC,HN,6,人,-,405,5.29,3.80,1,2
8,e2,22,a,TSV,RC,HN,6,人,-,395,5.29,3.80,1,2
9,e2,1,a,TSV,RC,HN,6,人,-,405,5.29,3.80,1,2
9,e2,5,a,TSV,RC,HN,6,人,-,281,5.29,3.80,1,2
9,e2,9,a,TSV,RC,HN,6,人,-,1461,5.29,3.80,1,2
9,e2,13,a,TSV,RC,HN,6,人,-,469,5.29,3.80,1,2
9,e2,17,a,TSV,RC,HN,6,人,-,351,5.29,3.80,1,2
9,e2,21,a,TSV,RC,HN,6,人,-,216,5.29,3.80,1,2
10,e2,4,a,TSV,RC,HN,6,人,-,361,5.29,3.80,1,2
10,e2,8,a,TSV,RC,HN,6,人,-,2258,5.29,3.80,1,2
10,e2,12,a,TSV,RC,HN,6,人,-,409,5.29,3.80,1,2
10,e2,16,a,TSV,RC,HN,6,人,-,384,5.29,3.80,1,2
10,e2,20,a,TSV,RC,HN,6,人,-,510,5.29,3.80,1,2
10,e2,24,a,TSV,RC,HN,6,人,-,639,5.29,3.80,1,2
11,e2,3,a,TSV,RC,HN,6,人,-,484,5.29,3.80,1,2
11,e2,7,a,TSV,RC,HN,6,人,-,434,5.29,3.80,1,2
11,e2,11,a,TSV,RC,HN,6,人,-,605,5.29,3.80,1,2
11,e2,15,a,TSV,RC,HN,6,人,-,793,5.29,3.80,1,2
11,e2,19,a,TSV,RC,HN,6,人,-,350,5.29,3.80,1,2
11,e2,23,a,TSV,RC,HN,6,人,-,386,5.29,3.80,1,2
12,e2,2,a,TSV,RC,HN,6,人,-,415,5.29,3.80,1,2
12,e2,6,a,TSV,RC,HN,6,人,-,420,5.29,3.80,1,2
12,e2,10,a,TSV,RC,HN,6,人,-,1998,5.29,3.80,1,2
12,e2,14,a,TSV,RC,HN,6,人,-,445,5.29,3.80,1,2
12,e2,18,a,TSV,RC,HN,6,人,-,296,5.29,3.80,1,2
12,e2,22,a,TSV,RC,HN,6,人,-,369,5.29,3.80,1,2
13,e2,1,a,TSV,RC,HN,6,人,-,341,5.29,3.80,1,2
13,e2,5,a,TSV,RC,HN,6,人,-,410,5.29,3.80,1,2
13,e2,9,a,TSV,RC,HN,6,人,-,390,5.29,3.80,1,2
13,e2,13,a,TSV,RC,HN,6,人,-,509,5.29,3.80,1,2
13,e2,17,a,TSV,RC,HN,6,人,-,703,5.29,3.80,1,2
13,e2,21,a,TSV,RC,HN,6,人,-,450,5.29,3.80,1,2
14,e2,4,a,TSV,RC,HN,6,人,-,480,5.29,3.80,1,2
14,e2,8,a,TSV,RC,HN,6,人,-,400,5.29,3.80,1,2
14,e2,12,a,TSV,RC,HN,6,人,-,385,5.29,3.80,1,2
14,e2,16,a,TSV,RC,HN,6,人,-,425,5.29,3.80,1,2
14,e2,20,a,TSV,RC,HN,6,人,-,505,5.29,3.80,1,2
14,e2,24,a,TSV,RC,HN,6,人,-,545,5.29,3.80,1,2
15,e2,3,a,TSV,RC,HN,6,人,-,520,5.29,3.80,1,2
15,e2,7,a,TSV,RC,HN,6,人,-,1157,5.29,3.80,1,2
15,e2,11,a,TSV,RC,HN,6,人,-,1481,5.29,3.80,1,2
15,e2,15,a,TSV,RC,HN,6,人,-,415,5.29,3.80,1,2
15,e2,19,a,TSV,RC,HN,6,人,-,500,5.29,3.80,1,2
15,e2,23,a,TSV,RC,HN,6,人,-,292,5.29,3.80,1,2
16,e2,2,a,TSV,RC,HN,6,人,-,573,5.29,3.80,1,2
16,e2,6,a,TSV,RC,HN,6,人,-,389,5.29,3.80,1,2
16,e2,10,a,TSV,RC,HN,6,人,-,345,5.29,3.80,1,2
16,e2,14,a,TSV,RC,HN,6,人,-,225,5.29,3.80,1,2
16,e2,18,a,TSV,RC,HN,6,人,-,425,5.29,3.80,1,2
16,e2,22,a,TSV,RC,HN,6,人,-,354,5.29,3.80,1,2
17,e2,1,a,TSV,RC,HN,6,人,-,435,5.29,3.80,1,2
17,e2,5,a,TSV,RC,HN,6,人,-,515,5.29,3.80,1,2
17,e2,9,a,TSV,RC,HN,6,人,-,693,5.29,3.80,1,2
17,e2,13,a,TSV,RC,HN,6,人,-,757,5.29,3.80,1,2
17,e2,17,a,TSV,RC,HN,6,人,-,451,5.29,3.80,1,2
17,e2,21,a,TSV,RC,HN,6,人,-,305,5.29,3.80,1,2
18,e2,4,a,TSV,RC,HN,6,人,-,409,5.29,3.80,1,2
18,e2,8,a,TSV,RC,HN,6,人,-,1202,5.29,3.80,1,2
18,e2,12,a,TSV,RC,HN,6,人,-,819,5.29,3.80,1,2
18,e2,16,a,TSV,RC,HN,6,人,-,808,5.29,3.80,1,2
18,e2,20,a,TSV,RC,HN,6,人,-,2900,5.29,3.80,1,2
18,e2,24,a,TSV,RC,HN,6,人,-,375,5.29,3.80,1,2
19,e2,3,a,TSV,RC,HN,6,人,-,339,5.29,3.80,1,2
19,e2,7,a,TSV,RC,HN,6,人,-,295,5.29,3.80,1,2
19,e2,11,a,TSV,RC,HN,6,人,-,241,5.29,3.80,1,2
19,e2,15,a,TSV,RC,HN,6,人,-,300,5.29,3.80,1,2
19,e2,19,a,TSV,RC,HN,6,人,-,470,5.29,3.80,1,2
19,e2,23,a,TSV,RC,HN,6,人,-,231,5.29,3.80,1,2
20,e2,2,a,TSV,RC,HN,6,人,-,350,5.29,3.80,1,2
20,e2,6,a,TSV,RC,HN,6,人,-,514,5.29,3.80,1,2
20,e2,10,a,TSV,RC,HN,6,人,-,370,5.29,3.80,1,2
20,e2,14,a,TSV,RC,HN,6,人,-,390,5.29,3.80,1,2
20,e2,18,a,TSV,RC,HN,6,人,-,405,5.29,3.80,1,2
20,e2,22,a,TSV,RC,HN,6,人,-,311,5.29,3.80,1,2
21,e2,1,a,TSV,RC,HN,6,人,-,350,5.29,3.80,1,2
21,e2,5,a,TSV,RC,HN,6,人,-,271,5.29,3.80,1,2
21,e2,9,a,TSV,RC,HN,6,人,-,385,5.29,3.80,1,2
21,e2,13,a,TSV,RC,HN,6,人,-,330,5.29,3.80,1,2
21,e2,17,a,TSV,RC,HN,6,人,-,440,5.29,3.80,1,2
21,e2,21,a,TSV,RC,HN,6,人,-,325,5.29,3.80,1,2
22,e2,4,a,TSV,RC,HN,6,人,-,196,5.29,3.80,1,2
22,e2,8,a,TSV,RC,HN,6,人,-,370,5.29,3.80,1,2
22,e2,12,a,TSV,RC,HN,6,人,-,225,5.29,3.80,1,2
22,e2,16,a,TSV,RC,HN,6,人,-,355,5.29,3.80,1,2
22,e2,20,a,TSV,RC,HN,6,人,-,500,5.29,3.80,1,2
22,e2,24,a,TSV,RC,HN,6,人,-,196,5.29,3.80,1,2
23,e2,3,a,TSV,RC,HN,6,人,-,390,5.29,3.80,1,2
23,e2,7,a,TSV,RC,HN,6,人,-,327,5.29,3.80,1,2
23,e2,11,a,TSV,RC,HN,6,人,-,348,5.29,3.80,1,2
23,e2,15,a,TSV,RC,HN,6,人,-,374,5.29,3.80,1,2
23,e2,19,a,TSV,RC,HN,6,人,-,370,5.29,3.80,1,2
23,e2,23,a,TSV,RC,HN,6,人,-,372,5.29,3.80,1,2
24,e2,2,a,TSV,RC,HN,6,人,-,222,5.29,3.80,1,2
24,e2,6,a,TSV,RC,HN,6,人,-,296,5.29,3.80,1,2
24,e2,10,a,TSV,RC,HN,6,人,-,313,5.29,3.80,1,2
24,e2,14,a,TSV,RC,HN,6,人,-,285,5.29,3.80,1,2
24,e2,18,a,TSV,RC,HN,6,人,-,238,5.29,3.80,1,2
24,e2,22,a,TSV,RC,HN,6,人,-,250,5.29,3.80,1,2
25,e2,1,a,TSV,RC,HN,6,人,-,415,5.29,3.80,1,2
25,e2,5,a,TSV,RC,HN,6,人,-,679,5.29,3.80,1,2
25,e2,9,a,TSV,RC,HN,6,人,-,544,5.29,3.80,1,2
25,e2,13,a,TSV,RC,HN,6,人,-,534,5.29,3.80,1,2
25,e2,17,a,TSV,RC,HN,6,人,-,549,5.29,3.80,1,2
25,e2,21,a,TSV,RC,HN,6,人,-,479,5.29,3.80,1,2
26,e2,4,a,TSV,RC,HN,6,人,-,419,5.29,3.80,1,2
26,e2,8,a,TSV,RC,HN,6,人,-,401,5.29,3.80,1,2
26,e2,12,a,TSV,RC,HN,6,人,-,445,5.29,3.80,1,2
26,e2,16,a,TSV,RC,HN,6,人,-,604,5.29,3.80,1,2
26,e2,20,a,TSV,RC,HN,6,人,-,1276,5.29,3.80,1,2
26,e2,24,a,TSV,RC,HN,6,人,-,864,5.29,3.80,1,2
27,e2,3,a,TSV,RC,HN,6,人,-,490,5.29,3.80,1,2
27,e2,7,a,TSV,RC,HN,6,人,-,414,5.29,3.80,1,2
27,e2,11,a,TSV,RC,HN,6,人,-,490,5.29,3.80,1,2
27,e2,15,a,TSV,RC,HN,6,人,-,534,5.29,3.80,1,2
27,e2,19,a,TSV,RC,HN,6,人,-,440,5.29,3.80,1,2
27,e2,23,a,TSV,RC,HN,6,人,-,361,5.29,3.80,1,2
28,e2,2,a,TSV,RC,HN,6,人,-,554,5.29,3.80,1,2
28,e2,6,a,TSV,RC,HN,6,人,-,330,5.29,3.80,1,2
28,e2,10,a,TSV,RC,HN,6,人,-,360,5.29,3.80,1,2
28,e2,14,a,TSV,RC,HN,6,人,-,374,5.29,3.80,1,2
28,e2,18,a,TSV,RC,HN,6,人,-,394,5.29,3.80,1,2
28,e2,22,a,TSV,RC,HN,6,人,-,520,5.29,3.80,1,2
29,e2,1,a,TSV,RC,HN,6,人,-,345,5.29,3.80,1,2
29,e2,5,a,TSV,RC,HN,6,人,-,198,5.29,3.80,1,2
29,e2,9,a,TSV,RC,HN,6,人,-,236,5.29,3.80,1,2
29,e2,13,a,TSV,RC,HN,6,人,-,261,5.29,3.80,1,2
29,e2,17,a,TSV,RC,HN,6,人,-,206,5.29,3.80,1,2
29,e2,21,a,TSV,RC,HN,6,人,-,275,5.29,3.80,1,2
30,e2,4,a,TSV,RC,HN,6,人,-,196,5.29,3.80,1,2
30,e2,8,a,TSV,RC,HN,6,人,-,226,5.29,3.80,1,2
30,e2,12,a,TSV,RC,HN,6,人,-,221,5.29,3.80,1,2
30,e2,16,a,TSV,RC,HN,6,人,-,369,5.29,3.80,1,2
30,e2,20,a,TSV,RC,HN,6,人,-,291,5.29,3.80,1,2
30,e2,24,a,TSV,RC,HN,6,人,-,211,5.29,3.80,1,2
31,e2,3,a,TSV,RC,HN,6,人,-,265,5.29,3.80,1,2
31,e2,7,a,TSV,RC,HN,6,人,-,236,5.29,3.80,1,2
31,e2,11,a,TSV,RC,HN,6,人,-,246,5.29,3.80,1,2
31,e2,15,a,TSV,RC,HN,6,人,-,320,5.29,3.80,1,2
31,e2,19,a,TSV,RC,HN,6,人,-,272,5.29,3.80,1,2
31,e2,23,a,TSV,RC,HN,6,人,-,255,5.29,3.80,1,2
32,e2,2,a,TSV,RC,HN,6,人,-,320,5.29,3.80,1,2
32,e2,6,a,TSV,RC,HN,6,人,-,345,5.29,3.80,1,2
32,e2,10,a,TSV,RC,HN,6,人,-,365,5.29,3.80,1,2
32,e2,14,a,TSV,RC,HN,6,人,-,315,5.29,3.80,1,2
