subj,exp,item,condition,order,clauseType,position,word,Q,RT,logW,logWCD,Wlength,Nstrokes
25,e4,4,a,TSV,RC,2,手艺,-,214,2.12,2.07,2,8
25,e4,4,a,TSV,RC,3,厌倦,-,186,2.87,2.76,2,16
25,e4,4,a,TSV,RC,4,学习,-,226,3.38,3.14,2,11
25,e4,4,a,TSV,RC,5,的,-,197,6.23,3.8,1,8
25,e4,4,a,TSV,RC,6,人,-,222,5.29,3.8,1,2
25,e4,4,a,TSV,RC,7,大多,-,205,2.31,2.27,2,9
25,e4,4,a,TSV,RC,8,都,-,197,5.25,3.8,1,10
25,e4,4,a,TSV,RC,9,厌倦,-,230,2.87,2.76,2,16
25,e4,4,a,TSV,RC,10,传统,-,242,3.1,2.93,2,15
25,e4,4,a,TSV,RC,11,而且,-,279,4.29,3.71,2,11
25,e4,4,a,TSV,RC,12,难守,-,633,2.24,2.24,2,16
25,e4,4,a,TSV,RC,13,初心。,-,283,2.17,2.17,2,11
25,e4,4,a,TSV,RC,?,Y,1,1979,,,,
25,e4,5,b,SVO,RC,0,习惯,-,233,3.35,3.21,2,14
25,e4,5,b,SVO,RC,1,饮用,-,172,1.49,1.36,2,12
25,e4,5,b,SVO,RC,2,这款,-,211,3.63,3.63,2,19
25,e4,5,b,SVO,RC,3,草药,-,176,1.99,1.81,2,18
25,e4,5,b,SVO,RC,4,饮料,-,193,2.97,2.82,2,17
25,e4,5,b,SVO,RC,5,的,-,164,6.23,3.8,1,8
25,e4,5,b,SVO,RC,6,人,-,179,5.29,3.8,1,2
25,e4,5,b,SVO,RC,7,通常,-,175,3.36,3.22,2,21
25,e4,5,b,SVO,RC,8,都,-,177,5.25,3.8,1,10
25,e4,5,b,SVO,RC,9,习惯,-,193,3.35,3.21,2,14
25,e4,5,b,SVO,RC,10,凉茶,-,206,1.4,1.4,2,19
25,e4,5,b,SVO,RC,11,因为,-,195,4.78,3.79,2,10
25,e4,5,b,SVO,RC,12,偏好,-,202,1.71,1.66,2,17
25,e4,5,b,SVO,RC,13,苦味。,-,199,0.48,0.48,2,16
25,e4,5,b,SVO,RC,?,Y,1,1867,,,,
25,e4,6,c,TSV,MC,0,这个,-,234,4.96,3.79,2,10
25,e4,6,c,TSV,MC,1,合资,-,185,0.85,0.78,2,16
25,e4,6,c,TSV,MC,2,项目,-,196,3.25,2.88,2,14
25,e4,6,c,TSV,MC,3,期待,-,171,3.24,3.09,2,21
25,e4,6,c,TSV,MC,4,共赢,-,177,2.17,2.17,2,23
25,e4,6,c,TSV,MC,5,的,-,172,6.23,3.8,1,8
25,e4,6,c,TSV,MC,6,人,-,314,5.29,3.8,1,2
25,e4,6,c,TSV,MC,7,同样,-,190,3.47,3.3,2,16
25,e4,6,c,TSV,MC,8,都,-,236,5.25,3.8,1,10
25,e4,6,c,TSV,MC,9,期待,-,232,3.24,3.09,2,21
25,e4,6,c,TSV,MC,10,参与,-,163,3.28,3.11,2,11
25,e4,6,c,TSV,MC,11,以便,-,181,2.52,2.48,2,13
25,e4,6,c,TSV,MC,12,获得,-,236,3.43,3.22,2,21
25,e4,6,c,TSV,MC,13,盈利。,-,254,1.82,1.69,2,16
25,e4,6,c,TSV,MC,?,Y,1,1821,,,,
25,e4,7,a,TSV,RC,0,这种,-,215,4.16,3.69,2,16
25,e4,7,a,TSV,RC,1,慈善,-,200,3.06,2.66,2,25
25,e4,7,a,TSV,RC,2,组织,-,199,3.53,3.18,2,16
25,e4,7,a,TSV,RC,3,致力,-,205,2.23,2.19,2,12
25,e4,7,a,TSV,RC,4,参加,-,199,3.91,3.5,2,13
25,e4,7,a,TSV,RC,5,的,-,181,6.23,3.8,1,8
25,e4,7,a,TSV,RC,6,人,-,176,5.29,3.8,1,2
25,e4,7,a,TSV,RC,7,大多,-,208,2.31,2.27,2,9
25,e4,7,a,TSV,RC,8,都,-,195,5.25,3.8,1,10
25,e4,7,a,TSV,RC,9,致力,-,183,2.23,2.19,2,12
25,e4,7,a,TSV,RC,10,公益,-,210,1.82,1.72,2,14
25,e4,7,a,TSV,RC,11,以便,-,172,2.52,2.48,2,13
25,e4,7,a,TSV,RC,12,造福,-,178,1.48,1.42,2,23
25,e4,7,a,TSV,RC,13,社会。,-,229,3.26,3.05,2,13
25,e4,7,a,TSV,RC,?,N,1,1354,,,,
25,e4,8,b,SVO,RC,0,善于,-,383,2.46,2.41,2,15
25,e4,8,b,SVO,RC,1,接纳,-,421,2.08,2.03,2,18
25,e4,8,b,SVO,RC,2,这种,-,339,4.16,3.69,2,16
25,e4,8,b,SVO,RC,3,新生,-,260,2.41,2.31,2,18
25,e4,8,b,SVO,RC,4,事物,-,235,2.9,2.76,2,16
25,e4,8,b,SVO,RC,5,的,-,228,6.23,3.8,1,8
25,e4,8,b,SVO,RC,6,人,-,197,5.29,3.8,1,2
25,e4,8,b,SVO,RC,7,大多,-,173,2.31,2.27,2,9
25,e4,8,b,SVO,RC,8,都,-,193,5.25,3.8,1,10
25,e4,8,b,SVO,RC,9,善于,-,177,2.46,2.41,2,15
25,e4,8,b,SVO,RC,10,交际,-,162,1.99,1.94,2,13
25,e4,8,b,SVO,RC,11,而且,-,184,4.29,3.71,2,11
25,e4,8,b,SVO,RC,12,勇于,-,187,1.79,1.75,2,12
25,e4,8,b,SVO,RC,13,挑战。,-,226,3.3,2.94,2,18
25,e4,8,b,SVO,RC,?,N,1,857,,,,
25,e4,9,c,TSV,MC,0,这套,-,210,3.64,3.64,2,17
25,e4,9,c,TSV,MC,1,开明,-,144,1.64,1.57,2,12
25,e4,9,c,TSV,MC,2,方案,-,187,2.8,2.6,2,14
25,e4,9,c,TSV,MC,3,提倡,-,362,1.69,1.67,2,22
25,e4,9,c,TSV,MC,4,自治,-,226,1.53,1.43,2,14
25,e4,9,c,TSV,MC,5,的,-,190,6.23,3.8,1,8
25,e4,9,c,TSV,MC,6,人,-,157,5.29,3.8,1,2
25,e4,9,c,TSV,MC,7,大多,-,220,2.31,2.27,2,9
25,e4,9,c,TSV,MC,8,都,-,167,5.25,3.8,1,10
25,e4,9,c,TSV,MC,9,提倡,-,180,1.69,1.67,2,22
25,e4,9,c,TSV,MC,10,采纳,-,179,1.94,1.88,2,15
25,e4,9,c,TSV,MC,11,以便,-,194,2.52,2.48,2,13
25,e4,9,c,TSV,MC,12,提高,-,188,2.83,2.75,2,22
25,e4,9,c,TSV,MC,13,效率。,-,197,2.27,2.18,2,21
25,e4,9,c,TSV,MC,?,Y,1,1485,,,,
25,e4,10,a,TSV,RC,0,这项,-,248,2.44,2.37,2,16
25,e4,10,a,TSV,RC,1,枯燥,-,234,2.03,1.94,2,26
25,e4,10,a,TSV,RC,2,工作,-,345,4.48,3.72,2,10
25,e4,10,a,TSV,RC,3,乐于,-,202,2.15,2.1,2,8
25,e4,10,a,TSV,RC,4,从事,-,187,2.6,2.52,2,12
25,e4,10,a,TSV,RC,5,的,-,232,6.23,3.8,1,8
25,e4,10,a,TSV,RC,6,人,-,240,5.29,3.8,1,2
25,e4,10,a,TSV,RC,7,常常,-,194,2.87,2.79,2,22
25,e4,10,a,TSV,RC,8,也,-,187,5.12,3.79,1,3
25,e4,10,a,TSV,RC,9,乐于,-,202,2.15,2.1,2,8
25,e4,10,a,TSV,RC,10,科研,-,219,1.71,1.61,2,18
25,e4,10,a,TSV,RC,11,并且,-,204,3.64,3.33,2,11
25,e4,10,a,TSV,RC,12,安于,-,191,0.9,0.9,2,9
25,e4,10,a,TSV,RC,13,贫困。,-,254,2.16,1.96,2,15
25,e4,10,a,TSV,RC,?,N,1,2072,,,,
25,e4,11,b,SVO,RC,0,倡导,-,184,1.43,1.4,2,16
25,e4,11,b,SVO,RC,1,开发,-,195,2.5,2.37,2,9
25,e4,11,b,SVO,RC,2,这种,-,176,4.16,3.69,2,16
25,e4,11,b,SVO,RC,3,智能,-,199,2.1,1.88,2,22
25,e4,11,b,SVO,RC,4,技术,-,147,3.33,3.12,2,12
25,e4,11,b,SVO,RC,5,的,-,161,6.23,3.8,1,8
25,e4,11,b,SVO,RC,6,人,-,192,5.29,3.8,1,2
25,e4,11,b,SVO,RC,7,通常,-,155,3.36,3.22,2,21
25,e4,11,b,SVO,RC,8,都,-,169,5.25,3.8,1,10
25,e4,11,b,SVO,RC,9,倡导,-,163,1.43,1.4,2,16
25,e4,11,b,SVO,RC,10,创新,-,171,2.19,2.08,2,19
25,e4,11,b,SVO,RC,11,以便,-,178,2.52,2.48,2,13
25,e4,11,b,SVO,RC,12,着眼,-,188,1.82,1.79,2,22
25,e4,11,b,SVO,RC,13,未来。,-,164,3.54,3.23,2,12
25,e4,11,b,SVO,RC,?,N,1,1893,,,,
25,e4,12,c,TSV,MC,0,这支,-,226,3.64,3.64,2,11
25,e4,12,c,TSV,MC,1,多元,-,180,0.6,0.3,2,10
25,e4,12,c,TSV,MC,2,团队,-,240,3.14,2.83,2,10
25,e4,12,c,TSV,MC,3,推崇,-,268,1.46,1.43,2,22
25,e4,12,c,TSV,MC,4,合作,-,346,3.52,3.26,2,13
25,e4,12,c,TSV,MC,5,的,-,223,6.23,3.8,1,8
25,e4,12,c,TSV,MC,6,人,-,208,5.29,3.8,1,2
25,e4,12,c,TSV,MC,7,通常,-,187,3.36,3.22,2,21
25,e4,12,c,TSV,MC,8,都,-,248,5.25,3.8,1,10
25,e4,12,c,TSV,MC,9,推崇,-,118,1.46,1.43,2,22
25,e4,12,c,TSV,MC,10,组建,-,177,2.21,2.15,2,16
25,e4,12,c,TSV,MC,11,以便,-,232,2.52,2.48,2,13
25,e4,12,c,TSV,MC,12,取长,-,423,0.6,0.6,2,12
25,e4,12,c,TSV,MC,13,补短。,-,262,0.6,0.6,2,19
25,e4,12,c,TSV,MC,?,N,1,1627,,,,
25,e4,13,a,TSV,RC,0,这次,-,248,3.55,3.36,2,13
25,e4,13,a,TSV,RC,1,公开,-,411,2.99,2.83,2,8
25,e4,13,a,TSV,RC,2,投票,-,190,3.57,2.82,2,18
25,e4,13,a,TSV,RC,3,支持,-,209,3.58,3.31,2,13
25,e4,13,a,TSV,RC,4,举行,-,195,3.03,2.89,2,15
25,e4,13,a,TSV,RC,5,的,-,200,6.23,3.8,1,8
25,e4,13,a,TSV,RC,6,人,-,160,5.29,3.8,1,2
25,e4,13,a,TSV,RC,7,大多,-,162,2.31,2.27,2,9
25,e4,13,a,TSV,RC,8,都,-,147,5.25,3.8,1,10
25,e4,13,a,TSV,RC,9,支持,-,116,3.58,3.31,2,13
25,e4,13,a,TSV,RC,10,民主,-,228,2.58,2.32,2,10
25,e4,13,a,TSV,RC,11,而且,-,106,4.29,3.71,2,11
25,e4,13,a,TSV,RC,12,追求,-,274,2.88,2.78,2,16
25,e4,13,a,TSV,RC,13,公正。,-,729,2.78,2.63,2,9
25,e4,13,a,TSV,RC,?,N,1,2033,,,,
25,e4,14,b,SVO,RC,0,注意,-,226,3.85,3.55,2,21
25,e4,14,b,SVO,RC,1,购买,-,225,2.57,2.48,2,14
25,e4,14,b,SVO,RC,2,这种,-,215,4.16,3.69,2,16
25,e4,14,b,SVO,RC,3,健康,-,197,3.34,3.13,2,21
25,e4,14,b,SVO,RC,4,食品,-,202,2.83,2.67,2,18
25,e4,14,b,SVO,RC,5,的,-,194,6.23,3.8,1,8
25,e4,14,b,SVO,RC,6,人,-,162,5.29,3.8,1,2
25,e4,14,b,SVO,RC,7,大多,-,200,2.31,2.27,2,9
25,e4,14,b,SVO,RC,8,都,-,241,5.25,3.8,1,10
25,e4,14,b,SVO,RC,9,注意,-,192,3.85,3.55,2,21
25,e4,14,b,SVO,RC,10,养生,-,216,0.7,0.7,2,14
25,e4,14,b,SVO,RC,11,而且,-,133,4.29,3.71,2,11
25,e4,14,b,SVO,RC,12,重视,-,228,2.46,2.4,2,17
25,e4,14,b,SVO,RC,13,品质。,-,196,2.31,2.21,2,17
25,e4,14,b,SVO,RC,?,N,1,1289,,,,
25,e4,15,c,TSV,MC,0,这类,-,261,3.63,3.63,2,16
25,e4,15,c,TSV,MC,1,集体,-,334,2.46,2.34,2,19
25,e4,15,c,TSV,MC,2,活动,-,252,3.45,3.22,2,15
25,e4,15,c,TSV,MC,3,不喜,-,300,4.01,4.01,2,16
25,e4,15,c,TSV,MC,4,社交,-,348,2.72,2.57,2,13
25,e4,15,c,TSV,MC,5,的,-,312,6.23,3.8,1,8
25,e4,15,c,TSV,MC,6,人,-,284,5.29,3.8,1,2
25,e4,15,c,TSV,MC,7,大多,-,566,2.31,2.27,2,9
25,e4,15,c,TSV,MC,8,都,-,459,5.25,3.8,1,10
25,e4,15,c,TSV,MC,9,不喜,-,255,4.01,4.01,2,16
25,e4,15,c,TSV,MC,10,参加,-,476,3.91,3.5,2,13
25,e4,15,c,TSV,MC,11,因为,-,310,4.78,3.79,2,10
25,e4,15,c,TSV,MC,12,享受,-,1752,3.49,3.29,2,16
25,e4,15,c,TSV,MC,13,独处。,-,462,2.48,2.4,2,14
25,e4,15,c,TSV,MC,?,Y,1,6601,,,,
25,e4,16,a,TSV,RC,0,这个,-,203,4.96,3.79,2,10
25,e4,16,a,TSV,RC,1,棘手,-,188,2.5,2.47,2,16
25,e4,16,a,TSV,RC,2,问题,-,183,4.52,3.77,2,21
25,e4,16,a,TSV,RC,3,避免,-,152,2.95,2.88,2,23
25,e4,16,a,TSV,RC,4,回答,-,195,3.61,3.36,2,18
25,e4,16,a,TSV,RC,5,的,-,441,6.23,3.8,1,8
25,e4,16,a,TSV,RC,6,人,-,209,5.29,3.8,1,2
25,e4,16,a,TSV,RC,7,通常,-,170,3.36,3.22,2,21
25,e4,16,a,TSV,RC,8,都,-,183,5.25,3.8,1,10
25,e4,16,a,TSV,RC,9,避免,-,195,2.95,2.88,2,23
25,e4,16,a,TSV,RC,10,失言,-,348,1.08,1.08,2,12
25,e4,16,a,TSV,RC,11,而且,-,204,4.29,3.71,2,11
25,e4,16,a,TSV,RC,12,行事,-,200,2.8,2.73,2,14
25,e4,16,a,TSV,RC,13,谨慎。,-,190,2.64,2.57,2,26
25,e4,16,a,TSV,RC,?,Y,1,5249,,,,
25,e4,17,b,SVO,RC,0,鼓励,-,179,2.8,2.73,2,20
25,e4,17,b,SVO,RC,1,扶持,-,209,1.71,1.64,2,16
25,e4,17,b,SVO,RC,2,这种,-,181,4.16,3.69,2,16
25,e4,17,b,SVO,RC,3,新兴,-,151,1.3,1.3,2,19
25,e4,17,b,SVO,RC,4,行业,-,212,2.68,2.53,2,11
25,e4,17,b,SVO,RC,5,的,-,188,6.23,3.8,1,8
25,e4,17,b,SVO,RC,6,人,-,168,5.29,3.8,1,2
25,e4,17,b,SVO,RC,7,大多,-,196,2.31,2.27,2,9
25,e4,17,b,SVO,RC,8,都,-,143,5.25,3.8,1,10
25,e4,17,b,SVO,RC,9,鼓励,-,383,2.8,2.73,2,20
25,e4,17,b,SVO,RC,10,创业,-,178,1.6,1.59,2,11
25,e4,17,b,SVO,RC,11,而且,-,177,4.29,3.71,2,11
25,e4,17,b,SVO,RC,12,看好,-,167,2.42,2.37,2,15
25,e4,17,b,SVO,RC,13,前景。,-,183,2.06,2.01,2,21
25,e4,17,b,SVO,RC,?,N,1,1202,,,,
25,e4,18,c,TSV,MC,0,这种,-,264,4.16,3.69,2,16
25,e4,18,c,TSV,MC,1,锻炼,-,210,2.66,2.53,2,23
25,e4,18,c,TSV,MC,2,方式,-,191,3.67,3.43,2,10
25,e4,18,c,TSV,MC,3,愿意,-,198,3.96,3.59,2,27
25,e4,18,c,TSV,MC,4,健身,-,183,2.67,2.44,2,17
25,e4,18,c,TSV,MC,5,的,-,201,6.23,3.8,1,8
25,e4,18,c,TSV,MC,6,人,-,229,5.29,3.8,1,2
25,e4,18,c,TSV,MC,7,通常,-,262,3.36,3.22,2,21
25,e4,18,c,TSV,MC,8,都,-,165,5.25,3.8,1,10
25,e4,18,c,TSV,MC,9,愿意,-,220,3.96,3.59,2,27
25,e4,18,c,TSV,MC,10,选择,-,208,3.9,3.53,2,17
25,e4,18,c,TSV,MC,11,以便,-,165,2.52,2.48,2,13
25,e4,18,c,TSV,MC,12,延缓,-,185,1.71,1.63,2,18
25,e4,18,c,TSV,MC,13,衰老。,-,520,2.03,1.9,2,16
25,e4,18,c,TSV,MC,?,Y,1,1443,,,,
25,e4,19,a,TSV,RC,0,这类,-,218,3.63,3.63,2,16
25,e4,19,a,TSV,RC,1,安全,-,221,3.98,3.52,2,12
25,e4,19,a,TSV,RC,2,问题,-,149,4.52,3.77,2,21
25,e4,19,a,TSV,RC,3,关注,-,189,3.14,3,2,14
25,e4,19,a,TSV,RC,4,解决,-,197,3.77,3.47,2,19
25,e4,19,a,TSV,RC,5,的,-,341,6.23,3.8,1,8
25,e4,19,a,TSV,RC,6,人,-,235,5.29,3.8,1,2
25,e4,19,a,TSV,RC,7,通常,-,184,3.36,3.22,2,21
25,e4,19,a,TSV,RC,8,都,-,177,5.25,3.8,1,10
25,e4,19,a,TSV,RC,9,关注,-,205,3.14,3,2,14
25,e4,19,a,TSV,RC,10,民生,-,246,1.2,0.3,2,10
25,e4,19,a,TSV,RC,11,因为,-,181,4.78,3.79,2,10
25,e4,19,a,TSV,RC,12,心系,-,221,2.17,2.17,2,11
25,e4,19,a,TSV,RC,13,百姓。,-,298,2.13,2,2,14
25,e4,19,a,TSV,RC,?,N,1,1166,,,,
25,e4,20,b,SVO,RC,0,注重,-,195,2.13,2.1,2,17
25,e4,20,b,SVO,RC,1,培养,-,213,2.54,2.47,2,20
25,e4,20,b,SVO,RC,2,这种,-,185,4.16,3.69,2,16
25,e4,20,b,SVO,RC,3,思维,-,200,2.56,2.44,2,20
25,e4,20,b,SVO,RC,4,能力,-,168,3.62,3.28,2,12
25,e4,20,b,SVO,RC,5,的,-,183,6.23,3.8,1,8
25,e4,20,b,SVO,RC,6,人,-,161,5.29,3.8,1,2
25,e4,20,b,SVO,RC,7,通常,-,217,3.36,3.22,2,21
25,e4,20,b,SVO,RC,8,都,-,173,5.25,3.8,1,10
25,e4,20,b,SVO,RC,9,注重,-,204,2.13,2.1,2,17
25,e4,20,b,SVO,RC,10,实践,-,167,2.18,2.12,2,20
25,e4,20,b,SVO,RC,11,而且,-,156,4.29,3.71,2,11
25,e4,20,b,SVO,RC,12,看重,-,193,2.15,2.11,2,18
25,e4,20,b,SVO,RC,13,经验。,-,223,3.17,3.03,2,18
25,e4,20,b,SVO,RC,?,Y,1,4486,,,,
25,e4,21,c,TSV,MC,0,这款,-,270,3.63,3.63,2,19
25,e4,21,c,TSV,MC,1,网络,-,245,2.99,2.76,2,15
25,e4,21,c,TSV,MC,2,游戏,-,212,3.76,3.34,2,18
25,e4,21,c,TSV,MC,3,热衷,-,168,2.22,2.18,2,20
25,e4,21,c,TSV,MC,4,电玩,-,235,2.34,2.34,2,13
25,e4,21,c,TSV,MC,5,的,-,268,6.23,3.8,1,8
25,e4,21,c,TSV,MC,6,人,-,228,5.29,3.8,1,2
25,e4,21,c,TSV,MC,7,通常,-,246,3.36,3.22,2,21
25,e4,21,c,TSV,MC,8,都,-,238,5.25,3.8,1,10
25,e4,21,c,TSV,MC,9,热衷,-,273,2.22,2.18,2,20
25,e4,21,c,TSV,MC,10,追逐,-,265,2.38,2.29,2,19
25,e4,21,c,TSV,MC,11,而且,-,304,4.29,3.71,2,11
25,e4,21,c,TSV,MC,12,喜欢,-,300,4.66,3.77,2,18
25,e4,21,c,TSV,MC,13,联机。,-,298,1.11,0.85,2,18
25,e4,21,c,TSV,MC,?,N,1,1881,,,,
25,e4,22,a,TSV,RC,0,这项,-,202,2.44,2.37,2,16
25,e4,22,a,TSV,RC,1,预约,-,175,2.83,2.67,2,16
25,e4,22,a,TSV,RC,2,服务,-,156,3.38,3.17,2,13
25,e4,22,a,TSV,RC,3,乐意,-,174,3.24,3.13,2,18
25,e4,22,a,TSV,RC,4,使用,-,158,3.48,3.25,2,13
25,e4,22,a,TSV,RC,5,的,-,134,6.23,3.8,1,8
25,e4,22,a,TSV,RC,6,人,-,162,5.29,3.8,1,2
25,e4,22,a,TSV,RC,7,通常,-,128,3.36,3.22,2,21
25,e4,22,a,TSV,RC,8,都,-,187,5.25,3.8,1,10
25,e4,22,a,TSV,RC,9,乐意,-,148,3.24,3.13,2,18
25,e4,22,a,TSV,RC,10,上网,-,169,2.51,2.42,2,9
25,e4,22,a,TSV,RC,11,因为,-,182,4.78,3.79,2,10
25,e4,22,a,TSV,RC,12,觉得,-,192,4.71,3.78,2,20
25,e4,22,a,TSV,RC,13,高效。,-,151,1.82,1.68,2,20
25,e4,22,a,TSV,RC,?,Y,1,1219,,,,
25,e4,23,b,SVO,RC,0,喜欢,-,349,4.66,3.77,2,18
25,e4,23,b,SVO,RC,1,佩戴,-,251,1.63,1.56,2,25
25,e4,23,b,SVO,RC,2,这款,-,258,3.63,3.63,2,19
25,e4,23,b,SVO,RC,3,民族,-,226,2.41,2.25,2,16
25,e4,23,b,SVO,RC,4,配饰,-,216,1.61,1.34,2,18
25,e4,23,b,SVO,RC,5,的,-,186,6.23,3.8,1,8
25,e4,23,b,SVO,RC,6,人,-,203,5.29,3.8,1,2
25,e4,23,b,SVO,RC,7,通常,-,190,3.36,3.22,2,21
25,e4,23,b,SVO,RC,8,也,-,205,5.12,3.79,1,3
25,e4,23,b,SVO,RC,9,喜欢,-,174,4.66,3.77,2,18
25,e4,23,b,SVO,RC,10,藏袍,-,181,1.79,1.79,2,27
25,e4,23,b,SVO,RC,11,并且,-,172,3.64,3.33,2,11
25,e4,23,b,SVO,RC,12,酷爱,-,200,1.4,1.4,2,24
25,e4,23,b,SVO,RC,13,旅游。,-,192,2.67,2.56,2,22
25,e4,23,b,SVO,RC,?,N,1,3515,,,,
25,e4,24,c,TSV,MC,0,这款,-,196,3.63,3.63,2,19
25,e4,24,c,TSV,MC,1,高端,-,300,0,0,2,24
25,e4,24,c,TSV,MC,2,产品,-,209,2.94,2.68,2,15
25,e4,24,c,TSV,MC,3,负责,-,153,3.61,3.35,2,14
25,e4,24,c,TSV,MC,4,售后,-,191,0.48,0.3,2,17
25,e4,24,c,TSV,MC,5,的,-,161,6.23,3.8,1,8
25,e4,24,c,TSV,MC,6,人,-,177,5.29,3.8,1,2
25,e4,24,c,TSV,MC,7,同样,-,190,3.47,3.3,2,16
25,e4,24,c,TSV,MC,8,也,-,154,5.12,3.79,1,3
25,e4,24,c,TSV,MC,9,负责,-,164,3.61,3.35,2,14
25,e4,24,c,TSV,MC,10,销售,-,181,2.79,2.62,2,23
25,e4,24,c,TSV,MC,11,以便,-,205,2.52,2.48,2,13
25,e4,24,c,TSV,MC,12,建立,-,153,3.13,3,2,13
25,e4,24,c,TSV,MC,13,口碑。,-,479,1.38,1.36,2,16
25,e4,24,c,TSV,MC,?,Y,1,1587,,,,
26,e4,1,b,SVO,RC,0,敢于,-,672,1.93,1.89,2,14
26,e4,1,b,SVO,RC,1,参加,-,507,3.91,3.5,2,13
26,e4,1,b,SVO,RC,2,这项,-,524,2.44,2.37,2,16
26,e4,1,b,SVO,RC,3,极限,-,590,2.47,2.37,2,15
26,e4,1,b,SVO,RC,4,运动,-,537,3.28,3.04,2,13
26,e4,1,b,SVO,RC,5,的,-,557,6.23,3.8,1,8
26,e4,1,b,SVO,RC,6,人,-,459,5.29,3.8,1,2
26,e4,1,b,SVO,RC,7,通常,-,534,3.36,3.22,2,21
26,e4,1,b,SVO,RC,8,都,-,565,5.25,3.8,1,10
26,e4,1,b,SVO,RC,9,敢于,-,612,1.93,1.89,2,14
26,e4,1,b,SVO,RC,10,冒险,-,947,3.25,3.08,2,18
26,e4,1,b,SVO,RC,11,而且,-,632,4.29,3.71,2,11
26,e4,1,b,SVO,RC,12,玩得,-,686,3.25,3.25,2,19
26,e4,1,b,SVO,RC,13,尽兴。,-,856,2.1,2.05,2,12
26,e4,1,b,SVO,RC,?,Y,1,2919,,,,
26,e4,2,c,TSV,MC,0,这项,-,367,2.44,2.37,2,16
26,e4,2,c,TSV,MC,1,创意,-,428,2.77,2.53,2,19
26,e4,2,c,TSV,MC,2,展览,-,319,2.4,2.2,2,19
26,e4,2,c,TSV,MC,3,喜爱,-,714,2.68,2.58,2,22
26,e4,2,c,TSV,MC,4,艺术,-,826,3.16,2.91,2,9
26,e4,2,c,TSV,MC,5,的,-,586,6.23,3.8,1,8
26,e4,2,c,TSV,MC,6,人,-,456,5.29,3.8,1,2
26,e4,2,c,TSV,MC,7,大多,-,772,2.31,2.27,2,9
26,e4,2,c,TSV,MC,8,都,-,550,5.25,3.8,1,10
26,e4,2,c,TSV,MC,9,喜爱,-,360,2.68,2.58,2,22
26,e4,2,c,TSV,MC,10,参观,-,442,2.68,2.54,2,14
26,e4,2,c,TSV,MC,11,而且,-,909,4.29,3.71,2,11
26,e4,2,c,TSV,MC,12,痴迷,-,689,2.17,2.16,2,22
26,e4,2,c,TSV,MC,13,时尚。,-,856,3.05,2.65,2,15
26,e4,2,c,TSV,MC,?,Y,1,2662,,,,
26,e4,3,a,TSV,RC,0,这项,-,445,2.44,2.37,2,16
26,e4,3,a,TSV,RC,1,新锐,-,590,0.6,0.6,2,25
26,e4,3,a,TSV,RC,2,计划,-,482,3.96,3.53,2,10
26,e4,3,a,TSV,RC,3,同意,-,617,3.76,3.46,2,19
26,e4,3,a,TSV,RC,4,实施,-,884,2.62,2.53,2,17
26,e4,3,a,TSV,RC,5,的,-,888,6.23,3.8,1,8
26,e4,3,a,TSV,RC,6,人,-,416,5.29,3.8,1,2
26,e4,3,a,TSV,RC,7,通常,-,422,3.36,3.22,2,21
26,e4,3,a,TSV,RC,8,都,-,640,5.25,3.8,1,10
26,e4,3,a,TSV,RC,9,同意,-,349,3.76,3.46,2,19
26,e4,3,a,TSV,RC,10,新政,-,292,0.9,0.9,2,22
26,e4,3,a,TSV,RC,11,而且,-,429,4.29,3.71,2,11
26,e4,3,a,TSV,RC,12,坚信,-,400,2.6,2.52,2,16
26,e4,3,a,TSV,RC,13,有益。,-,450,2.23,2.21,2,16
26,e4,3,a,TSV,RC,?,N,1,2994,,,,
26,e4,4,b,SVO,RC,0,厌倦,-,399,2.87,2.76,2,16
26,e4,4,b,SVO,RC,1,学习,-,422,3.38,3.14,2,11
26,e4,4,b,SVO,RC,2,这门,-,574,3.64,3.64,2,10
26,e4,4,b,SVO,RC,3,古老,-,365,2.78,2.63,2,11
26,e4,4,b,SVO,RC,4,手艺,-,553,2.12,2.07,2,8
26,e4,4,b,SVO,RC,5,的,-,488,6.23,3.8,1,8
26,e4,4,b,SVO,RC,6,人,-,347,5.29,3.8,1,2
26,e4,4,b,SVO,RC,7,大多,-,390,2.31,2.27,2,9
26,e4,4,b,SVO,RC,8,都,-,382,5.25,3.8,1,10
26,e4,4,b,SVO,RC,9,厌倦,-,376,2.87,2.76,2,16
26,e4,4,b,SVO,RC,10,传统,-,391,3.1,2.93,2,15
26,e4,4,b,SVO,RC,11,而且,-,585,4.29,3.71,2,11
26,e4,4,b,SVO,RC,12,难守,-,880,2.24,2.24,2,16
26,e4,4,b,SVO,RC,13,初心。,-,541,2.17,2.17,2,11
26,e4,4,b,SVO,RC,?,Y,1,3862,,,,
26,e4,5,c,TSV,MC,0,这款,-,330,3.63,3.63,2,19
26,e4,5,c,TSV,MC,1,草药,-,375,1.99,1.81,2,18
26,e4,5,c,TSV,MC,2,饮料,-,484,2.97,2.82,2,17
26,e4,5,c,TSV,MC,3,习惯,-,499,3.35,3.21,2,14
26,e4,5,c,TSV,MC,4,凉茶,-,489,1.4,1.4,2,19
26,e4,5,c,TSV,MC,5,的,-,831,6.23,3.8,1,8
26,e4,5,c,TSV,MC,6,人,-,509,5.29,3.8,1,2
26,e4,5,c,TSV,MC,7,通常,-,341,3.36,3.22,2,21
